Text_Type,Book,Chapter,Window,GGL,LL,LLL,G,LGL,LGG,LLG,GGG,LG,GLL,L,GLG,GG,GL
SN,AH,uttara,2590,49,0,1,37,60,36,23,63,3,12,3,66,0,0
SN,AH,uttara,2591,49,0,1,37,61,36,22,63,3,12,3,66,0,0
SN,AH,uttara,2592,51,0,1,37,60,36,22,62,3,12,3,66,0,0
SN,AH,uttara,2593,52,0,2,37,60,34,22,62,3,13,3,65,0,0
SN,AH,uttara,2594,52,0,2,37,60,37,22,65,3,13,3,67,0,0
SN,AH,uttara,2595,50,0,2,37,59,37,22,68,3,13,3,67,0,0
SN,AH,uttara,2596,51,0,2,36,59,38,22,68,4,15,3,68,0,0
SN,AH,uttara,2597,51,0,2,36,59,38,23,66,4,15,3,69,0,0
SN,AH,uttara,2598,50,0,2,36,59,37,23,66,4,16,3,70,0,0
SN,AH,uttara,2599,50,0,2,36,59,36,24,65,4,17,3,70,0,0
SN,AH,uttara,2600,49,0,2,36,59,36,24,64,4,17,3,72,0,0
SN,AH,uttara,2601,51,0,2,36,58,36,23,64,4,18,3,71,0,0
SN,AH,uttara,2602,47,0,2,35,55,36,24,66,5,19,3,71,0,0
SN,AH,uttara,2603,46,0,2,35,56,36,24,65,5,19,3,72,0,0
SN,AH,uttara,2604,47,0,2,34,55,37,23,67,5,19,3,73,0,0
SN,AH,uttara,2605,49,0,2,34,55,36,23,67,5,18,3,73,0,0
SN,AH,uttara,2606,48,0,2,34,54,37,23,68,5,19,3,72,0,0
SN,AH,uttara,2607,49,0,2,34,54,37,24,68,5,18,3,71,0,0
SN,AH,uttara,2608,48,0,4,33,53,38,24,67,5,18,3,74,0,0
SN,AH,uttara,2609,47,0,4,33,52,38,25,69,5,18,3,73,0,0
SN,AH,uttara,2610,46,0,4,33,54,37,27,70,6,18,3,72,0,0
SN,AH,uttara,2611,44,0,4,33,54,38,28,70,6,19,3,71,0,0
SN,AH,uttara,2612,44,0,4,34,53,38,28,70,6,19,2,72,0,0
SN,AH,uttara,2613,44,0,4,34,53,38,27,70,6,19,2,73,0,0
SN,AH,uttara,2614,46,0,4,33,51,38,27,74,7,19,2,74,0,0
SN,AH,uttara,2615,48,0,4,33,51,38,27,73,7,19,2,73,0,0
SN,AH,uttara,2616,46,0,4,33,53,39,26,73,7,19,2,73,0,0
SN,AH,uttara,2617,48,0,4,34,53,37,26,73,7,19,1,73,0,0
SN,AH,uttara,2618,47,0,5,33,54,38,25,75,8,21,1,74,0,0
SN,AH,uttara,2619,46,0,5,32,54,38,24,73,8,21,2,73,0,0
SN,AH,uttara,2620,45,0,5,33,55,37,25,74,8,21,2,70,0,0
SN,AH,uttara,2621,44,0,5,32,53,37,25,74,8,21,2,68,0,0
SN,AH,uttara,2622,46,0,6,32,53,37,25,76,9,21,2,67,0,0
SN,AH,uttara,2623,46,0,6,31,51,37,23,75,9,21,2,67,0,0
SN,AH,uttara,2624,49,0,7,30,52,39,24,76,9,23,2,70,0,0
SN,AH,uttara,2625,49,0,7,29,50,38,24,76,9,21,2,70,0,0
SN,AH,uttara,2626,50,0,7,28,50,38,26,77,10,22,2,71,0,0
SN,AH,uttara,2627,48,0,7,28,51,37,27,77,10,23,2,71,0,0
SN,AH,uttara,2628,48,0,7,27,50,37,28,76,10,26,2,72,0,0
SN,AH,uttara,2629,49,0,7,28,48,38,29,77,10,25,1,71,0,0
SN,AH,uttara,2630,48,0,6,29,49,37,27,77,9,25,1,70,0,0
SN,AH,uttara,2631,45,0,6,29,49,39,26,78,9,26,1,70,0,0
SN,AH,uttara,2632,46,0,6,29,49,40,27,79,9,24,1,68,0,0
SN,AH,uttara,2633,44,0,6,28,49,39,28,80,9,24,2,69,0,0
SN,AH,uttara,2634,44,0,6,28,48,39,30,80,9,25,2,67,0,0
SN,AH,uttara,2635,46,0,6,28,48,37,30,78,9,25,2,69,0,0
SN,AH,uttara,2636,45,0,7,27,45,36,32,77,9,25,2,67,0,0
SN,AH,uttara,2637,47,0,7,27,46,36,32,76,9,25,2,65,0,0
SN,AH,uttara,2638,48,0,7,27,47,30,33,75,10,25,2,63,0,0
SN,AH,uttara,2639,49,0,7,27,46,30,33,75,10,26,2,62,0,0
SN,AH,uttara,2640,50,0,7,27,48,29,33,74,10,24,3,60,0,0
SN,AH,uttara,2641,50,0,7,27,48,30,33,73,10,25,3,59,0,0
SN,AH,uttara,2642,50,0,7,27,48,30,33,73,10,25,3,59,0,0
SN,AH,uttara,2643,50,0,6,27,48,30,34,72,10,24,3,61,0,0
SN,AH,uttara,2644,50,0,6,27,48,27,35,70,10,24,3,57,0,0
SN,AH,uttara,2645,51,0,6,27,48,28,36,67,10,24,3,57,0,0
SN,AH,uttara,2646,50,0,7,27,47,28,37,65,9,23,3,58,0,0
SN,AH,uttara,2647,50,0,7,27,47,29,36,66,9,23,3,57,0,0
SN,AH,uttara,2648,51,0,7,27,47,31,35,66,9,22,3,56,0,0
SN,AH,uttara,2649,52,0,7,27,48,32,34,66,9,21,3,55,0,0
SN,AH,uttara,2650,53,0,7,26,48,34,34,67,10,22,3,55,0,0
SN,AH,uttara,2651,52,0,7,26,49,33,34,67,10,21,3,57,0,0
SN,AH,uttara,2652,55,0,7,26,50,32,34,65,10,21,3,56,0,0
SN,AH,uttara,2653,56,0,7,26,49,32,34,66,10,21,3,55,0,0
SN,AH,uttara,2654,56,0,7,26,48,32,35,64,10,22,3,56,0,0
SN,AH,uttara,2655,56,0,7,26,47,32,35,64,10,22,3,57,0,0
SN,AH,uttara,2656,57,0,7,27,47,31,34,62,9,21,3,56,0,0
SN,AH,uttara,2657,56,0,7,27,47,31,34,62,9,21,3,57,0,0
SN,AH,uttara,2658,58,0,5,27,48,31,33,61,9,21,3,58,0,0
SN,AH,uttara,2659,59,0,5,27,48,31,33,59,9,21,3,59,0,0
SN,AH,uttara,2660,60,0,5,28,48,33,31,57,8,21,3,63,0,0
SN,AH,uttara,2661,60,0,5,28,50,32,30,57,8,20,3,64,0,0
SN,AH,uttara,2662,59,0,5,27,52,32,30,57,8,21,3,65,0,0
SN,AH,uttara,2663,58,0,5,27,52,33,31,55,8,21,3,66,0,0
SN,AH,uttara,2664,56,0,5,28,52,34,31,51,7,22,3,65,0,0
SN,AH,uttara,2665,56,0,5,28,52,34,31,50,7,22,3,66,0,0
SN,AH,uttara,2666,56,0,5,28,51,33,32,50,7,23,3,66,0,0
SN,AH,uttara,2667,55,0,5,28,52,33,32,51,7,23,3,65,0,0
SN,AH,uttara,2668,55,0,4,28,52,32,32,54,7,21,3,65,0,0
SN,AH,uttara,2669,56,0,4,29,53,33,32,54,7,22,2,66,0,0
SN,AH,uttara,2670,56,0,4,28,54,35,31,54,8,22,2,68,0,0
SN,AH,uttara,2671,56,0,4,29,55,35,31,57,8,22,2,69,0,0
SN,AH,uttara,2672,54,0,3,30,55,34,30,55,7,22,2,69,0,0
SN,AH,uttara,2673,54,0,3,31,56,34,30,57,7,22,2,71,0,0
SN,AH,uttara,2674,51,0,2,31,56,32,30,57,8,20,2,70,0,0
SN,AH,uttara,2675,51,0,2,32,58,32,31,59,8,20,2,70,0,0
SN,AH,uttara,2676,50,0,2,32,58,33,30,61,8,19,2,69,0,0
SN,AH,uttara,2677,51,0,2,32,57,33,29,60,8,18,2,72,0,0
SN,AH,uttara,2678,50,0,2,32,59,33,29,65,9,15,2,71,0,0
SN,AH,uttara,2679,49,0,2,32,60,33,29,65,9,15,2,71,0,0
SN,AH,uttara,2680,48,0,2,31,58,35,30,68,9,15,2,71,0,0
SN,AH,uttara,2681,49,0,2,31,57,33,30,68,9,16,2,72,0,0
SN,AH,uttara,2682,48,0,3,31,57,32,28,70,9,16,2,73,0,0
SN,AH,uttara,2683,48,0,3,32,57,33,29,69,9,16,1,72,0,0
SN,AH,uttara,2684,48,0,3,32,57,32,27,71,9,15,1,74,0,0
SN,AH,uttara,2685,47,0,3,32,57,33,28,71,9,16,1,72,0,0
SN,AH,uttara,2686,47,0,2,32,57,35,26,72,9,15,1,73,0,0
SN,AH,uttara,2687,46,0,2,32,56,36,26,74,9,15,1,72,0,0
SN,AH,uttara,2688,45,0,2,33,57,35,25,74,8,15,1,69,0,0
SN,AH,uttara,2689,44,0,2,33,57,36,25,73,8,14,1,71,0,0
SN,AH,uttara,2690,42,0,2,34,56,36,25,75,8,14,0,72,0,0
SN,AH,uttara,2691,43,0,2,34,55,36,25,76,8,13,0,72,0,0
SN,AH,uttara,2692,41,0,2,34,55,37,25,77,8,14,0,71,0,0
SN,AH,uttara,2693,41,0,2,34,55,37,24,79,8,14,0,70,0,0
SN,AH,uttara,2694,42,0,2,34,57,37,23,77,8,13,1,68,0,0
SN,AH,uttara,2695,41,0,2,34,57,36,22,78,8,14,1,69,0,0
SN,AH,uttara,2696,41,0,1,34,58,37,24,79,9,14,1,67,0,0
SN,AH,uttara,2697,42,0,1,34,58,36,24,80,9,14,1,66,0,0
SN,AH,uttara,2698,42,0,1,34,58,35,24,80,9,14,1,67,0,0
SN,AH,uttara,2699,41,0,1,34,57,34,25,81,9,14,1,68,0,0
SN,AH,uttara,2700,40,0,1,35,57,32,25,80,8,13,1,68,0,0
SN,AH,uttara,2701,40,0,1,35,57,33,25,81,8,14,1,65,0,0
SN,AH,uttara,2702,39,0,1,36,58,33,24,80,7,13,1,63,0,0
SN,AH,uttara,2703,37,0,1,36,60,33,23,80,7,13,1,64,0,0
SN,AH,uttara,2704,39,0,1,37,63,33,24,80,7,12,1,64,0,0
SN,AH,uttara,2705,39,0,1,37,63,33,24,80,7,12,1,64,0,0
SN,AH,uttara,2706,39,0,1,36,65,35,24,79,7,12,1,64,0,0
SN,AH,uttara,2707,39,0,1,36,65,35,23,80,7,12,1,64,0,0
SN,AH,uttara,2708,42,0,1,37,66,36,25,82,7,12,1,60,0,0
SN,AH,uttara,2709,41,0,1,36,66,36,24,84,7,12,2,60,0,0
SN,AH,uttara,2710,42,0,2,35,64,34,24,91,7,11,2,59,0,0
SN,AH,uttara,2711,42,0,2,35,63,34,24,91,7,11,2,60,0,0
SN,AH,uttara,2712,43,0,2,36,62,35,23,91,7,10,2,58,0,0
SN,AH,uttara,2713,44,0,2,35,62,34,23,93,7,10,3,56,0,0
SN,AH,uttara,2714,45,0,3,34,63,35,24,95,7,13,3,57,0,0
SN,AH,uttara,2715,44,0,3,34,65,35,24,95,7,13,3,56,0,0
SN,AH,uttara,2716,43,0,3,35,65,35,23,94,6,12,3,55,0,0
SN,AH,uttara,2717,43,0,3,34,64,35,24,94,6,12,4,55,0,0
SN,AH,uttara,2718,43,0,3,34,63,36,25,90,5,12,5,53,0,0
SN,AH,uttara,2719,43,0,3,34,62,35,26,92,5,11,5,53,0,0
SN,AH,uttara,2720,43,0,4,34,60,34,26,92,4,11,5,53,0,0
SN,AH,uttara,2721,43,0,4,34,60,35,26,91,4,11,5,53,0,0
SN,AH,uttara,2722,43,0,4,33,59,36,25,92,4,12,5,55,0,0
SN,AH,uttara,2723,43,0,4,33,59,36,25,90,4,14,5,55,0,0
SN,AH,uttara,2724,42,0,4,33,57,36,25,89,3,15,5,56,0,0
SN,AH,uttara,2725,42,0,4,33,58,36,25,88,3,15,5,56,0,0
SN,AH,uttara,2726,42,0,4,34,57,35,25,85,2,15,5,56,0,0
SN,AH,uttara,2727,42,0,4,34,58,36,25,86,2,15,5,53,0,0
SN,AH,uttara,2728,44,0,4,34,58,36,25,82,2,16,5,54,0,0
SN,AH,uttara,2729,44,0,4,34,58,36,25,81,2,16,5,55,0,0
SN,AH,uttara,2730,44,0,4,34,60,36,25,79,2,16,5,55,0,0
SN,AH,uttara,2731,43,0,4,34,62,37,25,78,2,14,5,56,0,0
SN,AH,uttara,2732,46,1,3,34,63,37,25,78,2,14,5,55,0,0
SN,AH,uttara,2733,47,1,3,34,63,36,23,80,2,14,5,55,0,0
SN,AH,uttara,2734,48,1,3,34,63,36,23,80,2,14,5,54,0,0
SN,AH,uttara,2735,48,1,3,34,63,35,22,82,2,13,5,55,0,0
SN,AH,uttara,2736,48,1,3,34,65,34,22,84,3,13,5,54,0,0
SN,AH,uttara,2737,47,1,3,34,65,33,23,84,3,13,5,55,0,0
SN,AH,uttara,2738,46,1,4,33,63,34,24,84,3,13,5,58,0,0
SN,AH,uttara,2739,47,1,4,33,63,34,24,84,3,13,5,57,0,0
SN,AH,uttara,2740,49,1,4,33,62,34,24,83,3,13,5,57,0,0
SN,AH,uttara,2741,50,1,4,33,64,33,24,81,3,13,5,57,0,0
SN,AH,uttara,2742,53,1,4,32,64,34,24,80,3,12,5,58,0,0
SN,AH,uttara,2743,54,1,4,32,64,35,24,79,3,12,5,57,0,0
SN,AH,uttara,2744,56,1,4,32,64,36,25,85,4,12,4,60,0,0
SN,AH,uttara,2745,56,1,4,31,63,36,25,84,4,11,4,58,1,0
SN,AH,uttara,2746,55,1,4,32,63,34,22,85,3,10,4,59,1,0
SN,AH,uttara,2747,55,1,4,32,65,34,22,83,3,10,4,59,1,0
SN,AH,uttara,2748,55,1,4,31,65,34,22,86,4,11,4,60,1,0
SN,AH,uttara,2749,55,1,4,31,65,36,21,85,4,11,4,60,1,0
SN,AH,uttara,2750,55,1,4,30,66,37,21,85,4,12,4,60,1,0
SN,AH,uttara,2751,54,1,4,30,66,37,21,84,4,11,4,63,1,0
SN,AH,uttara,2752,53,1,4,30,65,38,22,83,4,12,4,63,1,0
SN,AH,uttara,2753,54,1,4,30,64,38,22,84,4,12,4,62,1,0
SN,AH,uttara,2754,53,1,4,29,61,37,20,83,4,13,4,64,1,0
SN,AH,uttara,2755,51,1,4,29,61,37,20,84,4,13,4,65,1,0
SN,AH,uttara,2756,50,2,4,29,58,38,22,86,4,13,4,66,1,0
SN,AH,uttara,2757,50,2,4,28,58,38,22,86,4,13,5,66,1,0
SN,AH,uttara,2758,46,2,4,28,57,37,20,86,4,13,5,66,1,0
SN,AH,uttara,2759,46,2,4,29,57,37,22,84,4,13,4,66,1,0
SN,AH,uttara,2760,47,2,3,29,57,37,23,77,4,13,4,64,1,0
SN,AH,uttara,2761,47,2,3,29,56,37,23,77,4,14,4,64,1,0
SN,AH,uttara,2762,47,2,3,29,56,37,23,76,4,14,4,65,1,0
SN,AH,uttara,2763,46,2,3,30,56,38,23,76,4,14,3,65,1,0
SN,AH,uttara,2764,47,2,2,30,54,39,21,74,4,10,3,66,1,0
SN,AH,uttara,2765,47,2,2,29,52,39,22,74,4,10,4,67,1,0
SN,AH,uttara,2766,48,2,2,28,52,39,24,74,5,11,4,68,1,0
SN,AH,uttara,2767,47,2,2,29,53,41,23,73,5,11,3,68,1,0
SN,AH,uttara,2768,48,2,2,29,52,41,22,72,5,12,2,72,1,0
SN,AH,uttara,2769,47,2,2,29,53,42,21,70,5,12,2,74,1,0
SN,AH,uttara,2770,46,2,1,29,53,43,20,70,5,14,2,74,1,0
SN,AH,uttara,2771,46,2,1,29,53,42,20,71,5,14,2,74,1,0
SN,AH,uttara,2772,47,2,1,29,53,43,20,70,5,13,2,74,1,0
SN,AH,uttara,2773,47,2,1,29,53,44,20,70,5,12,2,74,1,0
SN,AH,uttara,2774,49,2,1,30,56,43,19,68,5,11,2,71,1,0
SN,AH,uttara,2775,49,2,1,29,55,43,18,69,5,11,3,72,1,0
SN,AH,uttara,2776,49,2,1,28,54,44,17,70,5,12,3,74,1,0
SN,AH,uttara,2777,48,2,1,28,53,43,19,70,5,12,3,75,1,0
SN,AH,uttara,2778,47,2,2,28,51,45,18,70,4,11,3,75,1,0
SN,AH,uttara,2779,47,2,2,28,52,44,17,71,4,11,3,75,1,0
SN,AH,uttara,2780,47,2,2,28,50,43,17,71,4,12,3,77,1,0
SN,AH,uttara,2781,47,2,2,28,49,42,18,73,4,13,3,75,1,0
SN,AH,uttara,2782,46,1,2,28,50,41,21,71,5,13,3,75,1,0
SN,AH,uttara,2783,45,1,2,28,50,43,21,69,5,13,3,76,1,0
SN,AH,uttara,2784,47,1,2,27,49,45,23,68,6,13,3,77,1,0
SN,AH,uttara,2785,47,1,2,27,49,45,24,66,6,14,3,77,1,0
SN,AH,uttara,2786,48,1,2,27,49,44,26,64,6,14,3,77,1,0
SN,AH,uttara,2787,48,1,2,27,49,45,25,64,6,14,3,77,1,0
SN,AH,uttara,2788,49,1,1,28,50,44,25,62,6,15,3,75,1,0
SN,AH,uttara,2789,48,1,1,28,50,44,26,63,6,15,3,74,1,0
SN,AH,uttara,2790,47,1,2,27,50,46,27,62,6,15,3,75,1,0
SN,AH,uttara,2791,45,1,2,27,48,47,27,63,6,15,3,77,1,0
SN,AH,uttara,2792,43,1,2,28,48,46,27,62,6,15,3,78,1,0
SN,AH,uttara,2793,41,1,2,28,49,46,27,62,6,15,3,79,1,0
SN,AH,uttara,2794,38,1,2,29,48,44,26,57,5,15,3,78,1,0
SN,AH,uttara,2795,39,1,2,30,49,45,28,57,5,15,3,78,0,0
SN,AH,uttara,2796,39,1,2,30,49,45,28,56,5,16,3,78,0,0
SN,AH,uttara,2797,39,1,2,30,47,46,28,55,5,17,3,79,0,0
SN,AH,uttara,2798,38,1,2,30,46,48,28,52,4,17,3,80,0,0
SN,AH,uttara,2799,39,1,2,30,46,47,28,52,4,18,3,79,0,0
SN,AH,uttara,2800,40,1,2,30,44,50,29,51,4,17,3,78,0,0
SN,AH,uttara,2801,41,1,2,30,44,50,29,52,4,17,3,76,0,0
SN,AH,uttara,2802,41,1,2,30,44,49,28,54,4,16,3,77,0,0
SN,AH,uttara,2803,41,1,2,30,44,50,28,53,4,16,3,77,0,0
SN,AH,uttara,2804,42,1,2,31,46,51,30,55,4,15,3,75,0,0
SN,AH,uttara,2805,44,1,2,31,45,51,30,55,4,16,3,73,0,0
SN,AH,uttara,2806,45,0,2,32,48,50,28,56,4,17,3,73,0,0
SN,AH,uttara,2807,49,0,2,33,48,49,28,55,4,17,2,71,0,0
SN,AH,uttara,2808,48,0,2,32,50,48,30,56,5,19,2,71,0,0
SN,AH,uttara,2809,48,0,2,31,50,48,29,57,5,19,3,71,0,0
SN,AH,uttara,2810,46,0,2,31,50,48,29,59,5,19,3,71,0,0
SN,AH,uttara,2811,46,0,2,31,52,48,29,59,5,18,3,70,0,0
SN,AH,uttara,2812,46,0,2,31,53,47,30,59,5,18,3,69,0,0
SN,AH,uttara,2813,46,0,2,31,53,47,30,58,5,18,3,70,0,0
SN,AH,uttara,2814,45,0,2,32,54,45,30,58,5,18,3,69,0,0
SN,AH,uttara,2815,44,0,2,33,53,45,29,57,5,18,2,68,0,0
SN,AH,uttara,2816,45,0,2,34,52,44,29,56,4,17,2,66,0,0
SN,AH,uttara,2817,45,0,2,33,50,42,29,55,4,17,2,66,0,0
SN,AH,uttara,2818,44,0,2,34,51,41,30,56,4,16,2,63,0,0
SN,AH,uttara,2819,44,0,2,34,50,40,30,56,4,16,2,60,0,0
SN,AH,uttara,2820,44,0,3,34,52,38,30,56,4,16,2,60,0,0
SN,AH,uttara,2821,45,0,4,34,53,38,30,54,4,18,2,61,0,0
SN,AH,uttara,2822,44,0,5,34,56,37,32,56,4,20,2,61,0,0
SN,AH,uttara,2823,45,0,6,33,57,37,32,57,4,19,2,59,0,0
SN,AH,uttara,2824,44,0,8,32,55,37,32,58,4,23,2,61,0,0
SN,AH,uttara,2825,44,0,10,32,53,37,32,56,4,27,1,62,0,0
SN,AH,uttara,2826,44,0,10,33,54,37,33,54,4,26,1,60,0,0
SN,AH,uttara,2827,44,0,10,33,55,38,31,53,4,26,1,61,0,0
SN,AH,uttara,2828,43,0,9,33,55,39,33,52,4,27,1,62,0,0
SN,AH,uttara,2829,45,0,9,32,54,39,33,51,4,28,2,63,0,0
SN,AH,uttara,2830,46,0,9,33,56,40,35,53,4,28,2,65,0,0
SN,AH,uttara,2831,46,0,10,33,56,40,36,52,4,28,2,66,0,0
SN,AH,uttara,2832,46,0,12,34,58,40,35,52,3,31,2,66,0,0
SN,AH,uttara,2833,48,0,12,34,60,38,35,51,3,31,2,65,0,0
SN,AH,uttara,2834,46,0,12,34,60,39,35,51,2,31,2,64,0,0
SN,AH,uttara,2835,46,0,12,34,60,40,35,52,2,30,2,63,0,0
SN,AH,uttara,2836,46,0,12,34,58,40,33,52,1,30,2,65,0,0
SN,AH,uttara,2837,46,0,12,34,58,39,33,51,1,31,2,66,0,0
SN,AH,uttara,2838,48,0,12,33,58,40,32,52,1,30,2,67,0,0
SN,AH,uttara,2839,48,0,12,33,58,40,33,51,1,30,2,67,0,0
SN,AH,uttara,2840,47,0,11,33,60,39,33,52,2,32,2,67,0,0
SN,AH,uttara,2841,48,0,11,33,60,38,33,53,2,32,2,66,0,0
SN,AH,uttara,2842,49,0,11,32,60,38,33,55,2,32,2,66,0,0
SN,AH,uttara,2843,49,0,11,32,59,37,33,56,2,32,2,67,0,0
SN,AH,uttara,2844,49,0,11,32,60,38,34,55,2,32,2,65,0,0
SN,AH,uttara,2845,48,0,11,32,60,37,32,56,2,33,2,67,0,0
SN,AH,uttara,2846,49,0,11,32,59,37,33,57,2,32,2,66,0,0
SN,AH,uttara,2847,49,0,11,32,59,38,33,57,2,31,2,66,0,0
SN,AH,uttara,2848,51,0,11,32,59,36,34,58,2,30,2,65,0,0
SN,AH,uttara,2849,50,0,11,32,59,36,34,60,2,29,2,65,0,0
SN,AH,uttara,2850,50,0,11,32,59,33,33,62,2,29,2,67,0,0
SN,AH,uttara,2851,49,0,11,32,59,32,34,64,2,29,2,66,0,0
SN,AH,uttara,2852,49,0,11,32,59,32,35,64,2,29,2,65,0,0
SN,AH,uttara,2853,49,0,11,32,59,31,36,64,2,29,2,65,0,0
SN,AH,uttara,2854,47,0,11,32,59,30,35,61,2,29,2,64,0,0
SN,AH,uttara,2855,47,0,11,32,60,30,35,61,2,28,2,64,0,0
SN,AH,uttara,2856,47,0,11,31,59,28,35,60,3,29,2,64,0,0
SN,AH,uttara,2857,44,0,11,31,59,28,36,61,3,29,2,65,0,0
SN,AH,uttara,2858,46,0,11,32,57,28,34,58,2,27,2,67,0,0
SN,AH,uttara,2859,47,0,11,32,57,28,34,57,2,27,2,67,0,0
SN,AH,uttara,2860,48,0,12,32,57,28,34,54,2,27,2,68,0,0
SN,AH,uttara,2861,48,0,12,32,55,28,35,55,2,27,2,68,0,0
SN,AH,uttara,2862,48,0,12,32,56,29,34,59,2,28,2,70,0,0
SN,AH,uttara,2863,49,0,12,32,55,30,33,59,2,28,2,70,0,0
SN,AH,uttara,2864,49,0,12,32,57,29,33,60,2,28,2,68,0,0
SN,AH,uttara,2865,49,0,12,32,58,29,33,62,2,28,2,70,0,0
SN,AH,uttara,2866,47,0,12,32,59,29,32,63,2,28,2,71,0,0
SN,AH,uttara,2867,47,0,12,33,60,31,32,63,2,29,2,72,0,0
SN,AH,uttara,2868,48,0,12,33,61,31,31,63,2,29,2,71,0,0
SN,AH,uttara,2869,48,0,12,32,62,32,31,64,2,29,3,73,0,0
SN,AH,uttara,2870,48,0,11,32,61,34,32,67,3,28,3,71,0,0
SN,AH,uttara,2871,48,0,10,32,61,35,32,66,3,27,3,69,0,0
SN,AH,uttara,2872,51,0,9,32,59,34,32,66,4,25,3,66,0,0
SN,AH,uttara,2873,52,0,8,33,59,33,32,65,4,25,3,67,0,0
SN,AH,uttara,2874,54,0,6,33,59,34,33,64,4,21,3,67,0,0
SN,AH,uttara,2875,54,0,4,34,61,34,34,65,4,18,3,65,0,0
SN,AH,uttara,2876,54,0,4,33,61,33,34,66,4,18,4,65,0,0
SN,AH,uttara,2877,55,0,4,33,60,33,34,67,4,18,4,64,0,0
SN,AH,uttara,2878,55,0,4,34,61,29,33,68,4,17,4,63,0,0
SN,AH,uttara,2879,53,0,4,35,61,29,33,69,4,17,3,62,0,0
SN,AH,uttara,2880,54,0,4,34,59,28,30,68,4,16,3,59,0,0
SN,AH,uttara,2881,55,0,3,34,60,28,28,68,4,15,3,59,0,0
SN,AH,uttara,2882,53,0,1,34,57,27,26,69,4,12,3,60,0,0
SN,AH,uttara,2883,51,0,1,34,56,27,26,71,4,12,3,61,0,0
SN,AH,uttara,2884,53,0,1,34,58,24,24,73,5,12,3,62,0,0
SN,AH,uttara,2885,52,0,1,34,58,24,24,74,5,12,3,62,0,0
SN,AH,uttara,2886,52,0,1,35,59,24,24,73,5,12,3,59,0,0
SN,AH,uttara,2887,55,0,1,35,59,25,24,72,5,11,3,57,0,0
SN,AH,uttara,2888,53,0,1,35,59,26,25,72,5,11,3,57,0,0
SN,AH,uttara,2889,54,0,1,35,59,25,23,73,5,11,3,58,0,0
SN,AH,uttara,2890,56,0,1,36,58,26,24,75,4,10,3,57,0,0
SN,AH,uttara,2891,56,0,1,36,59,26,24,73,4,11,3,57,0,0
SN,AH,uttara,2892,55,0,1,36,58,26,25,74,4,11,3,57,0,0
SN,AH,uttara,2893,55,0,1,36,58,26,25,74,4,11,3,57,0,0
SN,AH,uttara,2894,54,0,1,35,56,29,25,74,5,12,3,61,0,0
SN,AH,uttara,2895,55,0,1,35,56,29,25,75,5,12,3,59,0,0
SN,AH,uttara,2896,57,0,1,34,56,30,25,74,5,12,3,60,0,0
SN,AH,uttara,2897,58,0,1,34,57,28,25,74,5,12,3,60,0,0
SN,AH,uttara,2898,57,0,2,35,60,28,24,73,5,17,3,63,0,0
SN,AH,uttara,2899,58,0,3,35,61,27,24,73,5,18,3,64,0,0
SN,AH,uttara,2900,57,0,5,36,69,26,24,73,5,20,3,63,0,0
SN,AH,uttara,2901,57,0,7,35,68,26,23,70,5,24,3,65,0,0
SN,AH,uttara,2902,57,0,8,35,69,27,22,69,5,26,3,66,0,0
SN,AH,uttara,2903,56,0,8,35,70,28,21,68,5,27,3,66,0,0
SN,AH,uttara,2904,56,0,8,34,70,29,23,68,5,27,3,65,1,0
SN,AH,uttara,2905,55,0,8,33,71,30,26,66,5,27,3,65,1,1
SN,AH,uttara,2906,55,0,8,33,72,31,29,64,4,28,3,66,1,1
SN,AH,uttara,2907,55,0,8,32,73,31,29,63,4,29,3,67,1,1
SN,AH,uttara,2908,54,0,8,31,75,32,30,63,4,32,3,66,2,1
SN,AH,uttara,2909,53,0,8,32,74,32,32,63,4,35,2,65,2,1
SN,AH,uttara,2910,51,0,7,32,76,32,34,64,4,41,2,63,3,1
SN,AH,uttara,2911,51,0,7,32,75,32,36,63,4,44,2,62,3,1
SN,AH,uttara,2912,50,0,7,32,73,31,37,59,4,44,2,61,3,1
SN,AH,uttara,2913,50,0,7,32,74,29,38,59,4,45,2,60,3,1
SN,AH,uttara,2914,49,0,8,32,73,30,39,58,4,45,2,62,3,1
SN,AH,uttara,2915,49,0,9,32,74,31,40,56,4,45,2,62,3,1
SN,AH,uttara,2916,51,0,10,31,78,32,40,55,4,47,3,66,3,1
SN,AH,uttara,2917,52,0,10,31,79,30,40,55,4,47,3,68,3,1
SN,AH,uttara,2918,54,0,10,30,79,32,42,54,4,47,3,69,3,1
SN,AH,uttara,2919,54,0,11,31,79,31,44,54,4,48,2,68,3,1
SN,AH,uttara,2920,54,0,12,31,78,30,43,51,3,49,2,71,3,1
SN,AH,uttara,2921,56,0,12,31,77,30,43,51,3,48,2,71,3,1
SN,AH,uttara,2922,52,0,13,31,76,32,42,49,2,49,2,73,3,1
SN,AH,uttara,2923,51,0,13,31,75,33,42,50,2,49,2,73,3,1
SN,AH,uttara,2924,48,0,13,32,76,32,41,52,2,50,2,71,3,1
SN,AH,uttara,2925,49,0,13,32,75,33,40,52,2,49,2,72,3,1
SN,AH,uttara,2926,49,0,13,33,75,33,39,54,2,49,1,71,3,1
SN,AH,uttara,2927,49,0,13,33,75,34,39,54,2,49,1,70,3,1
SN,AH,uttara,2928,50,0,13,33,75,34,38,56,2,49,1,68,3,1
