Text_Type,Book,Chapter,Window,GLL,GLG,LGG,LLL,G,GGG,LGL,LLG,GGL,L,LG,LL,GG
SN,AH,sutra,1097,8,33,18,3,17,25,25,11,14,3,1,0,0
SN,AH,sutra,1098,8,35,19,3,16,25,25,11,14,3,1,0,0
SN,AH,sutra,1099,8,36,20,3,16,23,25,12,13,3,1,0,0
SN,AH,sutra,1100,8,38,21,3,16,24,26,12,13,3,1,0,0
SN,AH,sutra,1101,8,37,21,3,16,23,28,12,13,3,1,0,0
SN,AH,sutra,1102,8,36,21,3,16,23,27,13,14,3,1,0,0
SN,AH,sutra,1103,8,36,21,3,17,21,28,13,15,2,1,0,0
SN,AH,sutra,1104,8,39,20,3,17,19,29,13,14,2,1,0,0
SN,AH,sutra,1105,8,39,19,3,18,18,29,12,14,2,1,0,0
SN,AH,sutra,1106,7,38,20,3,18,18,30,12,14,2,1,0,0
SN,AH,sutra,1107,7,37,19,2,19,17,30,11,16,2,1,0,0
SN,AH,sutra,1108,7,40,21,3,19,17,28,10,16,1,1,0,0
SN,AH,sutra,1109,6,41,20,2,20,17,30,7,16,1,1,0,0
SN,AH,sutra,1110,6,41,21,2,21,18,30,7,14,0,1,0,0
SN,AH,sutra,1111,7,41,20,2,21,17,32,6,14,0,1,0,0
SN,AH,sutra,1112,7,43,22,2,20,17,32,5,14,0,1,0,0
SN,AH,sutra,1113,7,44,21,2,20,19,32,5,12,0,1,0,0
SN,AH,sutra,1114,9,44,20,3,19,20,31,6,12,0,1,0,0
SN,AH,sutra,1115,9,45,19,3,19,20,31,6,12,0,1,0,0
SN,AH,sutra,1116,8,46,19,3,19,20,31,6,12,0,1,0,0
SN,AH,sutra,1117,7,48,19,3,19,20,32,4,12,0,1,0,0
SN,AH,sutra,1118,7,47,18,3,19,21,32,4,13,0,1,0,0
SN,AH,sutra,1119,6,46,15,3,20,20,34,5,13,0,1,0,0
SN,AH,sutra,1120,6,45,16,4,19,20,34,7,15,0,2,0,0
SN,AH,sutra,1121,6,40,15,3,20,21,34,7,16,0,1,0,0
SN,AH,sutra,1122,6,39,16,3,20,20,34,8,16,0,1,0,0
SN,AH,sutra,1123,6,38,14,3,21,21,34,8,15,0,1,0,0
SN,AH,sutra,1124,7,40,14,3,20,23,33,7,15,0,1,0,0
SN,AH,sutra,1125,7,39,14,3,20,24,33,7,15,0,1,0,0
SN,AH,sutra,1126,6,39,14,3,19,26,31,8,15,1,1,0,0
SN,AH,sutra,1127,6,40,14,3,19,27,30,7,15,1,1,0,0
SN,AH,sutra,1128,7,39,14,3,19,27,29,8,15,1,1,0,0
SN,AH,sutra,1129,7,39,14,3,19,27,28,8,16,1,1,0,0
SN,AH,sutra,1130,6,38,15,3,19,27,27,8,18,1,1,0,0
SN,AH,sutra,1131,7,39,14,3,19,27,26,8,18,1,1,0,0
SN,AH,sutra,1132,7,40,14,3,18,28,25,9,19,1,1,0,0
SN,AH,sutra,1133,8,37,12,2,19,28,28,9,18,1,1,0,0
SN,AH,sutra,1134,9,36,14,2,19,27,27,9,18,1,1,0,0
SN,AH,sutra,1135,9,35,13,2,19,28,27,9,19,1,1,0,0
SN,AH,sutra,1136,8,37,13,2,19,27,25,9,21,1,1,0,0
SN,AH,sutra,1137,8,34,11,3,20,27,25,10,21,1,1,0,0
SN,AH,sutra,1138,9,35,12,3,19,26,26,12,21,1,2,0,0
SN,AH,sutra,1139,7,32,12,2,19,26,27,11,24,2,2,0,0
SN,AH,sutra,1140,7,33,13,2,18,28,26,12,25,2,3,0,0
SN,AH,sutra,1141,7,31,14,2,17,27,26,12,27,3,3,0,0
SN,AH,sutra,1142,8,31,16,3,16,27,24,13,27,3,3,0,0
SN,AH,sutra,1143,8,31,16,3,16,28,24,13,26,3,3,0,0
SN,AH,sutra,1144,9,30,17,3,16,29,24,11,26,3,3,0,0
SN,AH,sutra,1145,9,29,17,2,17,29,24,10,24,3,2,0,0
SN,AH,sutra,1146,9,29,17,2,17,27,24,11,25,3,2,0,0
SN,AH,sutra,1147,9,30,16,2,17,28,25,10,24,3,2,0,0
SN,AH,sutra,1148,9,29,18,2,17,27,25,10,24,3,2,0,0
SN,AH,sutra,1149,9,25,19,2,18,26,26,10,24,3,2,0,0
SN,AH,sutra,1150,11,28,19,2,17,25,25,10,24,3,2,0,0
SN,AH,sutra,1151,11,29,19,2,18,23,25,9,26,2,2,0,0
SN,AH,sutra,1152,11,28,20,2,18,23,25,10,25,2,2,0,0
SN,AH,sutra,1153,11,28,20,2,18,24,27,9,23,2,2,0,0
SN,AH,sutra,1154,12,26,21,2,18,25,27,9,22,2,2,0,0
SN,AH,sutra,1155,12,26,21,2,18,26,28,9,20,2,2,0,0
SN,AH,sutra,1156,12,24,22,2,18,26,28,10,20,2,2,0,0
SN,AH,sutra,1157,12,23,22,2,19,26,29,10,17,2,2,0,0
SN,AH,sutra,1158,11,27,24,2,18,26,26,10,18,2,2,0,0
SN,AH,sutra,1159,10,27,23,2,18,27,26,10,19,2,2,0,0
SN,AH,sutra,1160,10,27,24,2,18,26,26,10,19,2,2,0,0
SN,AH,sutra,1161,10,26,25,2,18,27,26,10,18,2,2,0,0
SN,AH,sutra,1162,9,29,25,1,17,28,26,10,21,2,3,0,0
SN,AH,sutra,1163,9,27,24,1,18,28,26,8,21,2,2,0,0
SN,AH,sutra,1164,9,28,24,1,18,30,28,10,19,1,3,0,0
SN,AH,sutra,1165,9,25,22,1,18,29,30,10,18,2,2,0,0
SN,AH,sutra,1166,9,26,23,1,19,29,30,10,16,1,2,0,0
SN,AH,sutra,1167,8,24,23,0,20,28,31,10,17,1,2,0,0
SN,AH,sutra,1168,9,24,25,0,19,28,30,11,17,1,2,0,0
SN,AH,sutra,1169,8,24,24,0,19,30,29,11,18,1,2,0,0
SN,AH,sutra,1170,9,26,22,0,19,29,29,10,21,1,2,0,0
SN,AH,sutra,1171,9,27,22,0,19,31,28,9,22,1,2,0,0
SN,AH,sutra,1172,10,27,22,1,18,30,27,11,22,2,2,0,0
SN,AH,sutra,1173,11,27,20,2,18,30,27,13,22,2,2,0,0
SN,AH,sutra,1174,10,28,18,2,18,30,27,14,23,2,2,0,0
SN,AH,sutra,1175,8,26,17,2,19,31,28,14,23,2,2,0,0
SN,AH,sutra,1176,8,25,17,2,18,34,28,14,21,3,2,0,0
SN,AH,sutra,1177,9,25,17,2,18,34,28,14,20,3,2,0,0
SN,AH,sutra,1178,9,26,17,2,18,34,26,14,21,3,2,0,0
SN,AH,sutra,1179,8,26,17,2,18,34,26,14,22,3,2,0,0
SN,AH,sutra,1180,8,27,16,2,18,33,26,14,23,3,2,0,0
SN,AH,sutra,1181,7,28,15,2,18,35,26,13,23,3,2,0,0
SN,AH,sutra,1182,7,29,15,2,18,35,26,12,23,3,2,0,0
SN,AH,sutra,1183,9,25,14,2,19,36,27,12,21,3,2,0,0
SN,AH,sutra,1184,11,24,14,2,18,36,27,13,24,3,3,0,0
SN,AH,sutra,1185,11,24,13,2,18,35,27,14,25,3,3,0,0
SN,AH,sutra,1186,11,27,14,2,17,35,26,14,25,3,3,0,0
SN,AH,sutra,1187,12,24,13,2,18,36,27,13,22,3,2,0,0
SN,AH,sutra,1188,11,26,14,2,18,36,26,13,21,3,2,0,0
SN,AH,sutra,1189,11,26,15,2,19,34,24,11,21,3,1,0,0
SN,AH,sutra,1190,12,29,15,2,20,32,23,10,21,2,1,0,0
SN,AH,sutra,1191,12,30,13,2,20,32,23,10,22,2,1,0,0
SN,AH,sutra,1192,13,33,13,2,19,33,22,9,22,2,1,0,0
SN,AH,sutra,1193,12,33,11,2,20,33,23,9,21,2,1,0,0
SN,AH,sutra,1194,13,35,13,2,19,31,22,10,21,2,1,0,0
SN,AH,sutra,1195,12,34,13,2,19,33,22,11,18,2,1,0,0
SN,AH,sutra,1196,13,33,16,2,18,32,22,11,17,2,1,0,0
SN,AH,sutra,1197,12,33,17,1,18,33,22,9,17,2,1,0,0
SN,AH,sutra,1198,11,32,18,0,18,35,22,7,17,2,1,0,0
SN,AH,sutra,1199,12,32,18,0,18,34,22,6,18,2,1,0,0
SN,AH,sutra,1200,12,32,18,0,18,34,22,6,18,2,1,0,0
SN,AH,sutra,1201,14,32,19,0,19,31,22,6,18,1,1,0,0
SN,AH,sutra,1202,13,34,18,0,19,32,22,5,18,1,1,0,0
SN,AH,sutra,1203,12,35,18,0,19,32,22,5,18,1,1,0,0
SN,AH,sutra,1204,12,35,17,0,19,33,22,5,18,1,1,0,0
SN,AH,sutra,1205,12,33,17,0,19,34,23,5,18,1,1,0,0
SN,AH,sutra,1206,12,34,18,0,18,33,23,6,19,1,1,0,0
SN,AH,sutra,1207,13,32,17,0,18,33,23,7,20,1,1,0,0
SN,AH,sutra,1208,11,33,17,0,18,34,23,7,20,1,1,0,0
SN,AH,sutra,1209,9,34,16,0,19,35,23,7,16,1,0,0,0
SN,AH,sutra,1210,9,33,17,0,18,35,24,6,16,2,0,0,0
SN,AH,sutra,1211,10,29,15,0,19,35,25,7,16,2,0,0,0
SN,AH,sutra,1212,9,32,18,0,18,33,23,7,18,2,0,0,0
SN,AH,sutra,1213,10,30,18,0,17,34,23,7,18,3,0,0,0
SN,AH,sutra,1214,11,29,18,0,16,35,23,7,17,4,0,0,0
SN,AH,sutra,1215,10,26,18,0,16,37,23,8,18,4,0,0,0
SN,AH,sutra,1216,10,26,19,0,15,39,22,9,18,4,0,0,0
SN,AH,sutra,1217,9,25,17,0,16,39,24,9,17,4,0,0,0
SN,AH,sutra,1218,9,24,18,0,16,39,24,9,17,4,0,0,0
SN,AH,sutra,1219,8,23,17,0,17,38,25,10,16,4,0,0,0
SN,AH,sutra,1220,8,24,17,0,17,38,25,9,16,4,0,0,0
SN,AH,sutra,1221,7,24,14,0,17,37,27,10,15,5,0,0,0
SN,AH,sutra,1222,7,23,13,0,18,36,27,10,18,4,0,0,0
SN,AH,sutra,1223,7,23,12,0,18,35,28,10,19,4,0,0,0
SN,AH,sutra,1224,6,23,12,0,18,37,28,10,18,4,0,0,0
SN,AH,sutra,1225,6,22,12,0,18,37,29,10,18,4,0,0,0
SN,AH,sutra,1226,4,22,12,0,18,38,30,10,18,4,0,0,0
SN,AH,sutra,1227,4,21,12,0,18,38,30,11,18,4,0,0,0
SN,AH,sutra,1228,4,20,13,0,18,38,30,12,17,4,0,0,0
SN,AH,sutra,1229,5,21,13,0,18,36,30,13,16,4,0,0,0
SN,AH,sutra,1230,5,22,14,0,18,34,29,13,17,4,0,0,0
SN,AH,sutra,1231,5,22,13,0,19,33,29,12,17,4,0,0,0
SN,AH,sutra,1232,5,23,14,0,19,33,29,11,16,4,0,0,0
SN,AH,sutra,1233,5,23,13,0,19,33,29,12,16,4,0,0,0
SN,AH,sutra,1234,5,25,13,0,19,32,29,11,16,4,0,0,0
SN,AH,sutra,1235,5,26,13,0,20,33,28,12,14,3,0,0,0
SN,AH,sutra,1236,4,28,16,0,19,33,27,11,15,3,0,0,0
SN,AH,sutra,1237,4,26,13,0,20,36,28,11,13,3,0,0,0
SN,AH,sutra,1238,3,30,13,0,20,36,29,12,13,2,1,0,0
SN,AH,sutra,1239,3,31,13,0,21,34,29,12,14,1,1,0,0
SN,AH,sutra,1240,3,34,13,0,21,32,30,11,13,1,1,0,0
SN,AH,sutra,1241,3,34,12,0,22,31,31,10,12,1,1,0,0
SN,AH,sutra,1242,4,35,13,0,21,33,29,10,12,1,1,0,0
SN,AH,sutra,1243,4,36,13,0,21,33,29,9,12,1,1,0,0
SN,AH,sutra,1244,4,36,12,0,21,36,29,7,12,1,1,0,0
SN,AH,sutra,1245,4,35,12,0,21,36,30,7,12,1,1,0,0
SN,AH,sutra,1246,5,35,13,0,21,35,29,7,12,1,1,0,0
SN,AH,sutra,1247,5,36,13,0,21,35,30,7,10,1,1,0,0
SN,AH,sutra,1248,5,36,13,0,21,36,29,7,10,1,1,0,0
SN,AH,sutra,1249,6,37,13,0,21,34,29,8,9,1,1,0,0
SN,AH,sutra,1250,6,37,13,0,21,34,28,8,10,1,1,0,0
SN,AH,sutra,1251,6,36,12,0,20,35,27,9,11,2,1,0,0
SN,AH,sutra,1252,6,36,13,0,20,34,27,8,12,2,1,0,0
SN,AH,sutra,1253,6,36,13,0,20,35,27,7,12,2,1,0,0
SN,AH,sutra,1254,5,35,13,0,20,36,29,6,12,2,1,0,0
SN,AH,sutra,1255,5,35,12,0,20,38,29,6,11,2,1,0,0
SN,AH,sutra,1256,5,35,13,0,19,39,29,6,14,2,2,0,0
SN,AH,sutra,1257,4,36,12,0,19,39,30,6,14,2,2,0,0
SN,AH,sutra,1258,5,39,15,0,18,40,31,5,14,3,2,0,0
SN,AH,sutra,1259,5,38,15,0,18,40,31,5,15,3,2,0,0
SN,AH,sutra,1260,7,39,15,0,17,40,31,4,16,3,2,0,0
SN,AH,sutra,1261,7,38,12,0,17,41,33,4,14,4,2,0,0
SN,AH,sutra,1262,7,39,14,0,16,38,32,5,17,4,2,0,0
SN,AH,sutra,1263,7,35,13,0,17,37,31,5,19,4,1,0,0
SN,AH,sutra,1264,7,36,12,0,16,37,32,5,20,5,1,0,0
SN,AH,sutra,1265,8,35,12,0,16,37,31,5,23,5,1,0,0
SN,AH,sutra,1266,9,34,13,0,15,37,32,5,25,5,1,0,0
SN,AH,sutra,1267,8,33,12,0,16,36,33,5,25,5,1,0,0
SN,AH,sutra,1268,8,33,11,0,16,35,33,5,27,5,1,0,0
SN,AH,sutra,1269,8,34,11,0,16,32,33,5,29,5,1,0,0
SN,AH,sutra,1270,8,34,12,0,16,31,32,6,29,5,1,0,0
SN,AH,sutra,1271,9,35,11,0,17,32,32,5,28,4,1,0,0
SN,AH,sutra,1272,9,34,11,0,17,34,31,5,28,4,1,0,0
SN,AH,sutra,1273,10,34,12,0,17,31,32,6,27,4,1,0,0
SN,AH,sutra,1274,9,34,12,0,17,32,32,6,27,4,1,0,0
SN,AH,sutra,1275,9,35,13,0,17,30,32,6,27,4,1,0,0
SN,AH,sutra,1276,10,36,16,0,17,29,31,6,27,3,1,0,0
SN,AH,sutra,1277,10,37,16,0,17,28,31,6,27,3,1,0,0
SN,AH,sutra,1278,11,38,15,0,17,27,31,6,27,3,1,0,0
SN,AH,sutra,1279,11,38,16,0,17,27,29,6,28,3,1,0,0
SN,AH,sutra,1280,12,37,17,0,17,26,29,7,27,3,1,0,0
SN,AH,sutra,1281,14,35,16,1,17,25,29,7,23,4,0,0,0
SN,AH,sutra,1282,14,35,18,1,17,24,28,7,23,4,0,0,0
SN,AH,sutra,1283,13,32,15,1,18,21,28,8,24,3,0,0,0
SN,AH,sutra,1284,13,32,15,1,18,21,28,8,24,3,0,0,0
SN,AH,sutra,1285,12,33,14,1,19,20,28,8,23,3,0,0,0
SN,AH,sutra,1286,12,33,14,1,20,20,28,8,23,2,0,0,0
SN,AH,sutra,1287,13,31,15,1,21,20,29,7,20,2,0,0,0
SN,AH,sutra,1288,13,34,17,1,20,21,28,6,19,2,0,0,0
SN,AH,sutra,1289,12,33,18,1,21,21,28,7,17,1,0,0,0
SN,AH,sutra,1290,11,32,18,1,21,22,29,7,15,1,0,0,0
SN,AH,sutra,1291,10,33,17,1,22,21,28,7,14,1,0,0,0
SN,AH,sutra,1292,10,33,17,1,22,20,28,7,15,1,0,0,0
SN,AH,sutra,1293,10,33,18,1,22,21,28,7,13,1,0,0,0
SN,AH,sutra,1294,10,32,19,1,22,22,28,7,12,1,0,0,0
SN,AH,sutra,1295,10,33,19,1,22,21,28,7,12,1,0,0,0
SN,AH,sutra,1296,9,34,21,1,21,20,27,7,15,1,0,0,0
SN,AH,sutra,1297,9,35,21,1,21,18,28,7,15,1,0,0,0
SN,AH,sutra,1298,9,36,23,1,20,19,26,7,16,1,0,0,0
SN,AH,sutra,1299,9,35,23,1,20,19,26,7,17,1,0,0,0
SN,AH,sutra,1300,9,35,23,1,20,20,26,7,16,1,0,0,0
SN,AH,sutra,1301,9,35,21,1,21,20,27,6,15,1,0,0,0
SN,AH,sutra,1302,9,36,22,2,20,21,27,6,14,1,0,0,0
SN,AH,sutra,1303,8,34,22,2,20,23,27,6,15,1,0,0,0
SN,AH,sutra,1304,9,33,21,2,20,24,27,6,15,1,0,0,0
SN,AH,sutra,1305,8,33,20,2,20,25,27,5,17,1,0,0,0
SN,AH,sutra,1306,6,33,20,1,21,26,27,5,19,0,0,0,0
SN,AH,sutra,1307,6,31,19,1,21,28,27,5,20,0,0,0,0
SN,AH,sutra,1308,7,30,19,1,21,30,26,4,20,0,0,0,0
SN,AH,sutra,1309,7,29,20,1,20,31,26,4,19,1,0,0,0
SN,AH,sutra,1310,6,27,20,2,20,32,25,6,19,1,0,0,0
SN,AH,sutra,1311,6,27,20,2,20,33,24,6,19,1,0,0,0
SN,AH,sutra,1312,6,27,17,2,20,35,25,6,19,1,0,0,0
SN,AH,sutra,1313,6,24,16,2,20,34,27,6,19,2,0,0,0
SN,AH,sutra,1314,6,23,15,2,19,35,27,6,20,3,0,0,0
SN,AH,sutra,1315,6,23,15,2,19,35,26,8,19,3,0,0,0
SN,AH,sutra,1316,7,22,17,2,18,35,25,9,20,3,0,0,0
SN,AH,sutra,1317,7,20,17,2,18,36,25,11,19,3,0,0,0
SN,AH,sutra,1318,7,19,17,2,18,35,25,12,20,3,0,0,0
SN,AH,sutra,1319,7,20,16,2,18,34,26,12,20,3,0,0,0
SN,AH,sutra,1320,7,18,15,2,17,37,26,11,21,4,0,0,0
SN,AH,sutra,1321,6,17,13,2,18,38,27,12,19,4,0,0,0
SN,AH,sutra,1322,7,16,15,3,17,39,25,13,19,4,0,0,0
SN,AH,sutra,1323,7,15,12,3,18,39,26,13,19,4,0,0,0
SN,AH,sutra,1324,8,14,12,3,18,39,28,12,18,4,0,0,0
SN,AH,sutra,1325,8,13,11,3,18,39,28,12,20,4,0,0,0
SN,AH,sutra,1326,7,13,10,3,18,39,28,13,21,4,0,0,0
SN,AH,sutra,1327,7,11,8,2,19,40,27,13,23,4,0,0,0
SN,AH,sutra,1328,7,11,8,2,19,40,27,14,22,4,0,0,0
SN,AH,sutra,1329,7,11,11,2,19,38,26,14,22,4,0,0,0
SN,AH,sutra,1330,7,12,11,2,19,38,25,14,22,4,0,0,0
SN,AH,sutra,1331,7,12,13,2,19,36,26,14,21,4,0,0,0
SN,AH,sutra,1332,8,13,12,2,19,34,27,14,21,4,0,0,0
SN,AH,sutra,1333,7,13,12,2,19,35,28,14,20,4,0,0,0
SN,AH,sutra,1334,7,12,11,2,20,35,28,14,22,3,0,0,0
SN,AH,sutra,1335,7,12,12,1,20,35,29,12,23,3,0,0,0
SN,AH,sutra,1336,7,12,12,1,20,35,29,12,23,3,0,0,0
SN,AH,sutra,1337,6,13,12,1,20,34,29,13,23,3,0,0,0
SN,AH,sutra,1338,6,14,11,1,20,35,29,13,22,3,0,0,0
SN,AH,sutra,1339,6,15,11,1,21,37,28,12,21,2,0,0,0
SN,AH,sutra,1340,6,16,13,1,20,38,27,10,23,2,0,0,0
SN,AH,sutra,1341,5,17,11,1,21,39,28,9,21,2,0,0,0
SN,AH,sutra,1342,6,20,12,1,20,38,28,7,22,2,0,0,0
SN,AH,sutra,1343,6,21,12,1,20,38,28,6,22,2,0,0,0
SN,AH,sutra,1344,7,22,12,1,20,38,27,6,21,2,0,0,0
SN,AH,sutra,1345,7,23,12,1,21,36,27,6,22,1,0,0,0
SN,AH,sutra,1346,8,23,12,1,20,37,27,6,25,1,1,0,0
SN,AH,sutra,1347,8,24,10,0,21,35,29,6,24,1,1,0,0
SN,AH,sutra,1348,9,26,13,0,20,34,28,6,23,1,1,0,0
SN,AH,sutra,1349,9,27,14,0,20,34,26,6,23,1,1,0,0
SN,AH,sutra,1350,9,27,15,0,20,34,26,6,22,1,1,0,0
SN,AH,sutra,1351,9,26,17,0,20,34,26,5,22,1,1,0,0
SN,AH,sutra,1352,11,26,19,0,19,33,26,6,21,1,1,0,0
SN,AH,sutra,1353,11,28,20,0,19,31,26,5,21,1,1,0,0
SN,AH,sutra,1354,10,32,20,0,18,31,26,5,21,1,1,0,0
SN,AH,sutra,1355,10,33,22,0,18,29,27,5,19,1,1,0,0
SN,AH,sutra,1356,10,35,21,0,18,30,26,5,18,1,1,0,0
SN,AH,sutra,1357,9,36,21,0,18,32,25,5,17,1,1,0,0
SN,AH,sutra,1358,9,37,21,0,17,31,24,6,17,2,1,0,0
SN,AH,sutra,1359,9,38,21,0,17,30,25,7,15,2,1,0,0
SN,AH,sutra,1360,9,39,23,0,16,30,25,7,15,2,1,0,0
SN,AH,sutra,1361,9,41,23,0,16,27,26,7,15,2,1,0,0
SN,AH,sutra,1362,9,40,24,0,16,27,25,6,17,2,1,0,0
SN,AH,sutra,1363,9,41,25,0,17,26,24,6,17,1,1,0,0
SN,AH,sutra,1364,9,42,25,0,17,23,25,6,18,1,1,0,0
SN,AH,sutra,1365,9,43,23,0,18,21,26,6,17,1,1,0,0
SN,AH,sutra,1366,10,41,24,0,18,20,26,6,18,1,1,0,0
SN,AH,sutra,1367,9,39,24,0,19,20,26,6,18,1,1,0,0
SN,AH,sutra,1368,9,39,24,0,19,20,26,6,18,1,1,0,0
SN,AH,sutra,1369,8,37,24,0,19,21,27,7,18,1,1,0,0
SN,AH,sutra,1370,8,39,24,0,19,21,27,7,16,1,1,0,0
SN,AH,sutra,1371,7,39,24,0,20,20,27,6,14,1,0,0,0
SN,AH,sutra,1372,7,39,24,0,20,21,27,5,14,1,0,0,0
SN,AH,sutra,1373,5,40,21,0,21,22,28,4,14,1,0,0,0
SN,AH,sutra,1374,5,40,21,0,21,21,28,4,15,1,0,0,0
SN,AH,sutra,1375,5,41,20,0,21,22,28,4,14,1,0,0,0
SN,AH,sutra,1376,5,42,19,0,21,23,28,4,13,1,0,0,0
SN,AH,sutra,1377,3,42,17,0,22,23,29,3,14,1,0,0,0
SN,AH,sutra,1378,3,42,17,0,21,28,29,3,14,1,1,0,0
SN,AH,sutra,1379,3,39,14,0,22,30,30,3,14,1,1,0,0
SN,AH,sutra,1380,3,41,14,0,21,33,30,3,14,1,2,0,0
SN,AH,sutra,1381,3,40,14,0,21,34,30,3,14,1,2,0,0
SN,AH,sutra,1382,3,39,15,0,21,33,31,3,14,1,2,0,0
SN,AH,sutra,1383,3,39,16,0,22,31,31,3,15,0,2,0,0
SN,AH,sutra,1384,3,38,17,0,22,31,31,3,15,0,2,0,0
SN,AH,sutra,1385,3,38,14,0,23,32,31,3,14,0,2,0,0
SN,AH,sutra,1386,3,35,14,0,23,33,32,3,15,0,2,0,0
SN,AH,sutra,1387,3,37,13,0,22,33,32,4,13,1,2,0,0
SN,AH,sutra,1388,4,35,12,0,22,33,33,4,14,1,2,0,0
SN,AH,sutra,1389,4,33,13,0,22,33,33,4,15,1,2,0,0
SN,AH,sutra,1390,4,30,14,0,22,34,33,4,16,1,2,0,0
SN,AH,sutra,1391,4,31,13,0,22,34,33,5,15,1,2,0,0
SN,AH,sutra,1392,6,32,12,0,21,34,32,5,17,1,2,0,0
SN,AH,sutra,1393,6,31,12,0,21,34,32,7,16,1,2,0,0
SN,AH,sutra,1394,6,30,12,0,21,33,32,7,18,1,2,0,0
SN,AH,sutra,1395,7,28,12,0,21,32,32,7,20,1,2,0,0
SN,AH,sutra,1396,7,27,12,0,20,32,33,7,20,2,2,0,0
SN,AH,sutra,1397,6,27,12,0,20,33,32,8,20,2,2,0,0
SN,AH,sutra,1398,6,25,12,0,20,33,33,8,21,2,2,0,0
SN,AH,sutra,1399,5,25,11,0,20,34,33,8,22,2,2,0,0
SN,AH,sutra,1400,6,25,11,0,20,33,33,8,22,2,2,0,0
SN,AH,sutra,1401,7,25,10,0,20,31,33,8,24,2,2,0,0
SN,AH,sutra,1402,7,25,10,0,20,32,34,8,22,2,2,0,0
SN,AH,sutra,1403,8,25,9,0,21,27,34,8,22,2,1,0,0
SN,AH,sutra,1404,8,25,9,0,21,26,36,8,21,2,1,0,0
SN,AH,sutra,1405,9,22,8,0,22,23,36,8,22,2,0,0,0
SN,AH,sutra,1406,9,23,9,0,21,22,37,10,23,2,1,0,0
SN,AH,sutra,1407,9,24,8,0,21,22,37,10,23,2,1,0,0
SN,AH,sutra,1408,10,24,8,0,21,22,37,10,22,2,1,0,0
SN,AH,sutra,1409,10,25,7,0,20,21,36,11,23,3,1,0,0
SN,AH,sutra,1410,11,26,8,1,19,20,35,11,24,3,1,0,0
SN,AH,sutra,1411,11,27,9,1,19,20,33,11,24,3,1,0,0
SN,AH,sutra,1412,11,26,11,2,19,22,32,11,24,2,1,0,0
SN,AH,sutra,1413,10,27,12,2,18,21,31,11,25,3,1,0,0
SN,AH,sutra,1414,11,29,13,2,17,23,29,11,24,3,1,0,0
SN,AH,sutra,1415,11,30,12,2,16,22,30,12,23,4,1,0,0
SN,AH,sutra,1416,11,30,13,2,15,23,30,13,23,4,1,0,0
SN,AH,sutra,1417,9,29,14,2,16,24,31,13,20,4,1,0,0
SN,AH,sutra,1418,9,33,14,3,15,24,30,11,21,4,1,0,0
SN,AH,sutra,1419,9,33,14,3,15,24,30,10,22,4,1,0,0
SN,AH,sutra,1420,8,32,14,3,15,26,30,10,22,4,1,0,0
SN,AH,sutra,1421,8,32,14,3,16,25,28,10,20,3,1,0,0
SN,AH,sutra,1422,8,32,14,4,16,24,28,9,20,3,1,0,0
SN,AH,sutra,1423,8,31,14,4,15,23,26,9,19,3,1,0,0
SN,AH,sutra,1424,9,31,14,5,14,24,27,10,17,3,1,0,1
SN,AH,sutra,1425,8,29,14,5,13,23,26,10,17,3,1,0,1
SN,AH,sutra,1426,8,29,14,6,12,25,27,11,15,3,1,0,2
SN,AH,sutra,1427,8,28,14,6,12,23,25,11,15,3,1,0,2
SN,AH,sutra,1428,7,27,14,7,12,23,25,11,15,3,1,0,2
SN,AH,sutra,1429,7,26,14,7,11,22,22,11,15,3,1,0,2
SN,AH,sutra,1430,6,26,13,7,10,25,22,11,14,4,1,0,2
SN,AH,sutra,1431,6,25,11,7,11,25,21,10,14,4,0,0,2
SN,AH,sutra,1432,6,25,11,7,11,25,20,10,15,4,0,0,2
SN,AH,sutra,1433,6,25,10,7,11,26,21,9,15,4,0,0,2
SN,AH,sutra,1434,6,26,10,7,12,28,21,7,14,3,0,0,2
SN,AH,sutra,1435,6,23,11,7,13,27,22,7,13,3,0,0,2
SN,AH,sutra,1436,6,23,11,7,13,27,22,7,13,3,0,0,2
SN,AH,sutra,1437,6,24,10,6,13,24,23,7,13,4,0,0,2
SN,AH,sutra,1438,6,24,9,6,14,25,24,7,12,3,0,0,2
SN,AH,sutra,1439,5,22,7,6,15,24,25,7,14,3,0,0,2
SN,AH,sutra,1440,5,22,8,6,16,24,24,6,15,2,0,0,2
SN,AH,sutra,1441,4,22,9,6,17,23,24,4,15,2,0,0,2
SN,AH,sutra,1442,4,21,8,6,17,23,25,5,15,2,0,0,2
SN,AH,sutra,1443,4,18,7,5,18,22,26,5,17,2,0,0,2
SN,AH,sutra,1444,4,20,7,5,17,24,25,7,15,2,0,0,2
SN,AH,sutra,1445,5,20,7,5,17,22,27,8,13,2,0,0,2
SN,AH,sutra,1446,5,20,8,5,17,23,28,9,14,2,0,0,2
SN,AH,sutra,1447,5,20,8,4,17,23,28,9,16,2,0,0,2
SN,AH,sutra,1448,5,23,10,5,17,24,29,9,16,2,0,0,2
SN,AH,sutra,1449,4,23,10,4,18,23,29,8,17,2,0,0,1
SN,AH,sutra,1450,4,25,10,4,19,24,30,8,18,2,0,0,1
SN,AH,sutra,1451,3,24,10,3,20,25,30,7,18,2,0,0,0
SN,AH,sutra,1452,3,24,11,3,20,27,30,8,19,2,0,0,0
SN,AH,sutra,1453,3,24,12,2,19,27,30,8,20,3,0,0,0
