Text_Type,Book,Chapter,Window,G,LGL,LLG,LGG,GLG,GGG,L,GLL,GGL,LG,LLL,LL,GG,GL
SN,AH,chikitsa,2265,58,83,26,39,98,89,5,26,50,0,0,0,0,0
SN,AH,chikitsa,2266,58,83,26,39,97,90,5,26,50,0,0,0,0,0
SN,AH,chikitsa,2267,58,84,26,39,98,91,5,26,47,0,0,0,0,0
SN,AH,chikitsa,2268,57,83,25,41,101,91,5,26,47,0,0,0,0,0
SN,AH,chikitsa,2269,57,84,25,41,102,90,5,26,46,0,0,0,0,0
SN,AH,chikitsa,2270,56,83,26,44,100,90,5,28,45,0,1,0,0,0
SN,AH,chikitsa,2271,56,83,26,43,101,90,5,28,45,0,1,0,0,0
SN,AH,chikitsa,2272,56,83,27,42,101,90,5,28,45,0,1,0,0,0
SN,AH,chikitsa,2273,57,84,28,40,99,89,5,28,45,0,1,0,0,0
SN,AH,chikitsa,2274,57,85,27,41,98,88,5,28,46,0,1,0,0,0
SN,AH,chikitsa,2275,58,85,28,41,93,89,5,27,47,0,1,0,0,0
SN,AH,chikitsa,2276,58,85,27,40,93,89,5,27,49,0,1,0,0,0
SN,AH,chikitsa,2277,59,85,28,39,91,89,5,27,48,0,1,0,0,0
SN,AH,chikitsa,2278,59,86,29,38,90,90,5,27,47,0,1,0,0,0
SN,AH,chikitsa,2279,59,86,29,39,88,90,5,26,49,0,1,0,0,0
SN,AH,chikitsa,2280,59,86,30,39,86,92,5,26,48,0,1,0,0,0
SN,AH,chikitsa,2281,59,86,29,39,88,92,5,25,48,0,1,0,0,0
SN,AH,chikitsa,2282,59,85,29,40,89,92,5,25,49,0,1,0,0,0
SN,AH,chikitsa,2283,58,86,30,42,88,90,5,25,50,0,1,0,1,0
SN,AH,chikitsa,2284,57,85,29,41,89,93,6,25,51,0,1,0,1,0
SN,AH,chikitsa,2285,57,84,29,41,90,94,6,24,53,0,1,0,1,0
SN,AH,chikitsa,2286,57,84,30,41,89,94,6,24,53,0,1,0,1,0
SN,AH,chikitsa,2287,57,84,30,41,90,94,6,23,53,0,1,0,1,0
SN,AH,chikitsa,2288,57,83,30,41,89,95,6,23,54,0,1,0,1,0
SN,AH,chikitsa,2289,57,83,30,42,88,95,6,23,54,0,1,0,1,0
SN,AH,chikitsa,2290,57,81,32,42,87,95,6,24,54,0,1,0,1,0
SN,AH,chikitsa,2291,58,83,29,41,88,94,6,23,54,0,1,0,1,0
SN,AH,chikitsa,2292,58,83,29,40,89,94,6,25,52,0,1,0,1,0
SN,AH,chikitsa,2293,59,85,29,38,88,92,6,25,52,0,1,0,1,0
SN,AH,chikitsa,2294,59,84,29,38,87,94,6,24,53,0,1,0,1,0
SN,AH,chikitsa,2295,59,84,30,38,86,96,6,23,52,0,1,0,1,0
SN,AH,chikitsa,2296,60,85,30,38,84,95,5,23,54,0,1,0,1,0
SN,AH,chikitsa,2297,61,84,29,40,82,95,5,23,53,0,1,0,1,0
SN,AH,chikitsa,2298,61,86,28,40,81,94,5,23,54,0,1,0,1,0
SN,AH,chikitsa,2299,61,86,28,41,82,94,5,23,52,0,1,0,1,0
SN,AH,chikitsa,2300,61,86,29,39,83,95,5,22,52,0,1,0,1,0
SN,AH,chikitsa,2301,60,86,29,38,81,98,6,22,52,0,1,0,1,0
SN,AH,chikitsa,2302,60,86,29,38,81,97,6,22,53,0,1,0,1,0
SN,AH,chikitsa,2303,60,86,29,38,79,97,6,21,56,0,1,0,1,0
SN,AH,chikitsa,2304,60,86,30,38,77,97,6,22,56,0,1,0,1,0
SN,AH,chikitsa,2305,60,86,31,38,76,97,6,22,56,0,1,0,1,0
SN,AH,chikitsa,2306,60,86,31,38,77,96,6,23,55,0,1,0,1,0
SN,AH,chikitsa,2307,60,86,30,37,78,96,6,23,56,0,1,0,1,0
SN,AH,chikitsa,2308,60,86,30,38,77,97,6,22,56,0,1,0,1,0
SN,AH,chikitsa,2309,60,86,31,37,77,99,6,22,54,0,1,0,1,0
SN,AH,chikitsa,2310,60,85,31,37,77,97,6,23,55,0,2,0,1,0
SN,AH,chikitsa,2311,61,85,30,37,80,95,5,23,55,0,2,0,1,0
SN,AH,chikitsa,2312,60,84,31,38,82,93,5,23,57,0,2,0,1,0
SN,AH,chikitsa,2313,60,83,31,39,83,93,5,22,57,0,2,0,1,0
SN,AH,chikitsa,2314,59,83,31,40,85,93,6,21,55,0,2,0,1,0
SN,AH,chikitsa,2315,59,83,31,40,84,91,6,22,57,0,2,0,1,0
SN,AH,chikitsa,2316,60,84,31,38,84,93,5,21,57,0,2,0,1,0
SN,AH,chikitsa,2317,61,83,31,37,83,93,5,21,57,0,2,0,1,0
SN,AH,chikitsa,2318,60,83,32,38,82,92,6,21,57,0,2,0,1,0
SN,AH,chikitsa,2319,60,84,32,38,82,91,6,21,57,0,2,0,1,0
SN,AH,chikitsa,2320,59,83,32,39,84,91,6,22,56,0,3,0,1,0
SN,AH,chikitsa,2321,60,84,32,38,83,89,6,21,57,0,3,0,1,0
SN,AH,chikitsa,2322,60,85,32,39,81,88,6,21,58,0,3,0,1,0
SN,AH,chikitsa,2323,61,87,31,39,78,87,6,21,58,0,3,0,1,0
SN,AH,chikitsa,2324,60,86,31,39,80,88,6,22,58,0,3,0,1,0
SN,AH,chikitsa,2325,60,88,31,39,78,88,6,23,57,0,3,0,1,0
SN,AH,chikitsa,2326,60,87,30,39,79,89,6,23,57,0,3,0,1,0
SN,AH,chikitsa,2327,60,86,29,38,80,90,6,23,58,0,3,0,1,0
SN,AH,chikitsa,2328,60,86,28,39,80,90,6,23,58,0,3,0,1,0
SN,AH,chikitsa,2329,61,86,27,38,81,89,6,21,59,0,3,0,1,0
SN,AH,chikitsa,2330,61,86,27,40,83,87,6,20,58,0,3,0,1,0
SN,AH,chikitsa,2331,61,86,27,41,82,87,6,20,58,0,3,0,1,0
SN,AH,chikitsa,2332,61,86,27,41,82,86,6,20,59,0,3,0,1,0
SN,AH,chikitsa,2333,61,87,27,40,83,86,6,20,58,0,3,0,1,0
SN,AH,chikitsa,2334,60,87,28,39,82,87,7,20,58,0,3,0,1,0
SN,AH,chikitsa,2335,61,87,30,38,81,84,7,19,59,0,3,0,1,0
SN,AH,chikitsa,2336,61,87,31,37,81,84,7,19,59,0,3,0,1,0
SN,AH,chikitsa,2337,61,88,32,37,80,83,7,19,59,0,3,0,1,0
SN,AH,chikitsa,2338,61,89,32,37,79,82,7,19,60,0,3,0,1,0
SN,AH,chikitsa,2339,62,91,33,36,76,81,7,19,59,0,3,0,1,0
SN,AH,chikitsa,2340,62,90,34,36,74,83,7,19,59,0,3,0,1,0
SN,AH,chikitsa,2341,62,90,36,36,72,81,7,20,60,0,3,0,1,0
SN,AH,chikitsa,2342,62,89,36,38,70,81,7,21,60,0,3,0,1,0
SN,AH,chikitsa,2343,63,90,36,36,67,81,7,20,62,0,3,0,1,0
SN,AH,chikitsa,2344,62,89,35,39,67,81,7,21,63,0,3,0,1,0
SN,AH,chikitsa,2345,63,90,34,37,68,80,7,19,65,0,2,0,1,0
SN,AH,chikitsa,2346,62,89,34,39,69,82,7,20,63,0,2,0,1,0
SN,AH,chikitsa,2347,62,89,33,40,69,81,7,20,64,0,2,0,1,0
SN,AH,chikitsa,2348,61,88,34,42,70,85,7,20,62,1,2,0,1,0
SN,AH,chikitsa,2349,61,88,34,42,70,85,7,22,60,1,2,0,1,0
SN,AH,chikitsa,2350,60,88,33,43,72,85,8,22,58,1,2,0,1,0
SN,AH,chikitsa,2351,60,89,33,43,71,86,8,22,57,1,2,0,1,0
SN,AH,chikitsa,2352,60,88,32,43,72,88,8,21,57,1,2,0,1,0
SN,AH,chikitsa,2353,60,87,31,45,73,87,8,21,57,1,2,0,1,0
SN,AH,chikitsa,2354,60,87,31,45,73,87,8,21,57,1,2,0,1,0
SN,AH,chikitsa,2355,60,88,30,45,73,87,8,22,56,1,2,0,1,0
SN,AH,chikitsa,2356,60,89,31,45,71,86,8,22,57,1,2,0,1,0
SN,AH,chikitsa,2357,60,91,31,44,69,87,8,21,56,1,2,0,1,0
SN,AH,chikitsa,2358,61,90,30,42,71,88,8,22,54,1,2,0,0,0
SN,AH,chikitsa,2359,62,91,30,42,71,85,7,23,53,1,2,0,0,0
SN,AH,chikitsa,2360,62,92,30,43,70,82,7,24,52,1,2,0,0,0
SN,AH,chikitsa,2361,62,93,29,44,70,80,7,24,53,1,2,0,0,0
SN,AH,chikitsa,2362,62,93,29,44,69,81,7,24,53,1,2,0,0,0
SN,AH,chikitsa,2363,62,94,30,44,68,81,7,24,52,1,2,0,0,0
SN,AH,chikitsa,2364,61,94,31,44,68,80,8,24,52,1,2,0,0,0
SN,AH,chikitsa,2365,61,94,30,44,68,82,8,23,52,1,2,0,0,0
SN,AH,chikitsa,2366,60,92,30,46,69,84,8,24,51,1,2,0,0,0
SN,AH,chikitsa,2367,60,92,30,46,69,85,8,22,52,1,2,0,0,0
SN,AH,chikitsa,2368,60,92,29,46,70,86,8,22,51,1,2,0,0,0
SN,AH,chikitsa,2369,60,92,29,47,70,86,8,22,50,1,2,0,0,0
SN,AH,chikitsa,2370,60,91,27,48,73,86,7,23,50,1,3,0,0,0
SN,AH,chikitsa,2371,59,91,27,48,73,89,8,23,47,1,3,0,0,0
SN,AH,chikitsa,2372,59,92,27,46,73,89,8,22,49,1,3,0,0,0
SN,AH,chikitsa,2373,59,90,27,46,74,90,8,22,49,1,3,0,0,0
SN,AH,chikitsa,2374,58,90,27,48,74,91,8,22,49,1,3,0,0,0
SN,AH,chikitsa,2375,58,90,25,48,75,91,8,22,50,1,3,0,0,0
SN,AH,chikitsa,2376,59,90,25,49,76,88,7,23,50,1,3,0,0,0
SN,AH,chikitsa,2377,59,91,25,49,76,88,7,23,49,1,3,0,0,0
SN,AH,chikitsa,2378,59,94,25,49,78,91,7,24,48,1,3,0,0,0
SN,AH,chikitsa,2379,59,94,24,49,78,91,7,24,49,1,3,0,0,0
SN,AH,chikitsa,2380,59,94,23,47,78,92,7,24,51,1,3,0,0,0
SN,AH,chikitsa,2381,59,94,23,48,79,91,7,23,51,1,3,0,0,0
SN,AH,chikitsa,2382,58,95,24,48,78,91,8,23,50,1,3,0,0,0
SN,AH,chikitsa,2383,58,95,23,47,77,92,8,23,52,1,3,0,0,0
SN,AH,chikitsa,2384,58,95,21,48,78,92,8,23,52,1,3,0,0,0
SN,AH,chikitsa,2385,58,95,20,50,78,93,8,23,51,1,2,0,0,0
SN,AH,chikitsa,2386,57,96,20,51,76,93,9,22,52,1,2,0,0,0
SN,AH,chikitsa,2387,58,98,20,50,73,93,9,22,51,1,2,0,0,0
SN,AH,chikitsa,2388,57,97,21,50,75,93,9,22,52,1,2,0,0,0
SN,AH,chikitsa,2389,58,97,21,49,73,94,8,22,54,1,2,0,0,0
SN,AH,chikitsa,2390,58,97,21,49,74,95,8,21,53,1,2,0,0,0
SN,AH,chikitsa,2391,58,96,21,51,74,93,8,22,53,1,2,0,0,0
SN,AH,chikitsa,2392,58,96,21,52,73,94,8,22,52,1,2,0,0,0
SN,AH,chikitsa,2393,59,96,20,51,74,94,7,22,53,1,2,0,0,0
SN,AH,chikitsa,2394,59,96,20,51,73,95,7,22,53,1,2,0,0,0
SN,AH,chikitsa,2395,60,98,20,49,70,94,7,21,56,1,1,0,0,0
SN,AH,chikitsa,2396,60,98,20,49,70,94,7,21,56,1,1,0,0,0
SN,AH,chikitsa,2397,60,97,20,49,71,95,7,21,55,1,1,0,0,0
SN,AH,chikitsa,2398,60,97,20,48,73,95,7,21,54,1,1,0,0,0
SN,AH,chikitsa,2399,61,98,20,48,72,94,7,20,53,1,1,0,0,0
SN,AH,chikitsa,2400,60,96,20,50,76,96,7,19,53,2,1,0,0,0
SN,AH,chikitsa,2401,60,96,21,50,74,96,7,19,54,2,1,0,0,0
SN,AH,chikitsa,2402,60,97,21,50,73,95,7,19,55,2,1,0,0,0
SN,AH,chikitsa,2403,60,97,21,49,74,96,7,19,54,2,1,0,0,0
SN,AH,chikitsa,2404,60,97,22,48,73,97,7,19,54,2,1,0,0,0
SN,AH,chikitsa,2405,60,98,22,46,72,98,7,20,54,2,1,0,0,0
SN,AH,chikitsa,2406,60,98,22,46,73,97,7,20,54,2,1,0,0,0
SN,AH,chikitsa,2407,60,98,22,47,73,96,7,20,54,2,1,0,0,0
SN,AH,chikitsa,2408,59,97,23,50,73,97,7,21,54,3,1,0,0,0
SN,AH,chikitsa,2409,60,97,23,51,73,96,6,21,54,3,1,0,0,0
SN,AH,chikitsa,2410,60,97,21,51,73,98,6,21,54,3,1,0,0,0
SN,AH,chikitsa,2411,59,97,21,51,73,98,7,21,54,3,1,0,0,0
SN,AH,chikitsa,2412,59,96,21,52,73,97,7,22,54,3,1,0,0,0
SN,AH,chikitsa,2413,60,95,21,52,73,98,6,22,54,3,1,0,0,0
SN,AH,chikitsa,2414,60,94,21,52,73,99,6,23,53,3,1,0,0,0
SN,AH,chikitsa,2415,60,94,20,52,74,96,6,24,55,3,1,0,0,0
SN,AH,chikitsa,2416,60,94,18,52,75,97,6,24,55,3,1,0,0,0
SN,AH,chikitsa,2417,60,95,18,50,77,96,6,23,56,3,1,0,0,0
SN,AH,chikitsa,2418,60,95,20,50,77,96,6,23,54,3,1,0,0,0
SN,AH,chikitsa,2419,61,95,20,47,77,97,6,22,54,3,1,0,0,0
SN,AH,chikitsa,2420,60,94,20,47,79,99,6,24,52,3,1,0,0,0
SN,AH,chikitsa,2421,61,95,20,46,78,97,6,23,53,3,1,0,0,0
SN,AH,chikitsa,2422,61,95,20,47,79,96,6,23,52,3,1,0,0,0
SN,AH,chikitsa,2423,62,95,18,45,79,93,6,23,54,2,1,0,0,0
SN,AH,chikitsa,2424,62,94,18,45,79,93,6,21,57,2,1,0,0,0
SN,AH,chikitsa,2425,63,94,19,44,78,93,5,21,58,2,1,0,0,0
SN,AH,chikitsa,2426,63,93,20,44,79,91,5,21,59,2,1,0,0,0
SN,AH,chikitsa,2427,63,92,20,43,78,89,5,21,59,2,1,0,0,0
SN,AH,chikitsa,2428,63,92,20,41,79,89,5,22,61,2,1,0,0,0
SN,AH,chikitsa,2429,62,91,20,40,79,88,5,22,59,2,1,0,0,0
SN,AH,chikitsa,2430,62,90,20,40,81,86,5,22,62,2,1,0,0,0
SN,AH,chikitsa,2431,62,88,19,39,81,86,5,22,61,2,1,0,0,0
SN,AH,chikitsa,2432,62,88,19,39,83,84,5,23,62,2,1,0,0,0
SN,AH,chikitsa,2433,62,88,19,39,83,84,5,23,64,2,1,0,0,0
SN,AH,chikitsa,2434,62,88,19,41,82,84,5,22,64,2,1,0,0,0
SN,AH,chikitsa,2435,62,87,19,40,81,84,5,21,63,2,1,0,0,0
SN,AH,chikitsa,2436,61,87,20,42,83,86,5,21,61,3,1,0,0,0
SN,AH,chikitsa,2437,61,88,19,42,84,84,5,21,62,3,1,0,0,0
SN,AH,chikitsa,2438,61,88,19,43,84,82,5,21,63,3,1,0,0,0
SN,AH,chikitsa,2439,62,88,19,42,84,83,4,21,63,3,1,0,0,0
SN,AH,chikitsa,2440,62,90,18,42,84,81,4,21,64,3,1,0,0,0
SN,AH,chikitsa,2441,63,91,18,42,82,80,4,20,64,3,1,0,0,0
SN,AH,chikitsa,2442,63,91,18,42,81,82,4,20,63,3,1,0,0,0
SN,AH,chikitsa,2443,63,90,18,43,82,80,4,21,63,3,1,0,0,0
SN,AH,chikitsa,2444,63,90,18,42,83,79,4,21,64,3,1,0,0,0
SN,AH,chikitsa,2445,64,92,18,41,82,78,4,20,64,3,0,0,0,0
SN,AH,chikitsa,2446,65,91,19,42,83,76,3,20,64,3,0,0,0,0
SN,AH,chikitsa,2447,65,91,20,42,83,77,3,20,62,3,0,0,0,0
SN,AH,chikitsa,2448,65,92,20,42,85,76,3,20,60,3,0,0,0,0
SN,AH,chikitsa,2449,66,93,20,40,83,75,3,20,61,3,0,0,0,0
SN,AH,chikitsa,2450,66,93,21,40,82,75,3,21,60,3,0,0,0,0
SN,AH,chikitsa,2451,66,95,22,39,81,75,3,20,60,3,0,0,0,0
SN,AH,chikitsa,2452,66,95,22,39,82,74,3,20,60,3,0,0,0,0
SN,AH,chikitsa,2453,66,93,22,39,81,72,3,19,58,3,0,0,0,0
SN,AH,chikitsa,2454,66,93,22,39,81,73,3,18,58,3,0,0,0,0
SN,AH,chikitsa,2455,66,93,24,39,81,71,3,18,58,3,0,0,0,0
SN,AH,chikitsa,2456,66,93,24,38,80,73,3,18,58,3,0,0,0,0
SN,AH,chikitsa,2457,67,92,24,39,79,74,2,18,58,3,0,0,0,0
SN,AH,chikitsa,2458,66,92,25,40,80,72,2,21,57,3,0,0,0,0
SN,AH,chikitsa,2459,66,92,26,40,79,70,2,21,59,3,0,0,0,0
SN,AH,chikitsa,2460,66,92,26,38,80,69,2,22,60,3,0,0,0,0
SN,AH,chikitsa,2461,67,92,26,37,81,70,1,22,59,3,0,0,0,0
SN,AH,chikitsa,2462,66,90,25,39,84,71,1,23,58,3,0,0,0,0
SN,AH,chikitsa,2463,67,92,25,37,82,71,1,23,57,3,0,0,0,0
SN,AH,chikitsa,2464,67,92,25,37,83,72,1,23,55,3,0,0,0,0
SN,AH,chikitsa,2465,67,92,25,36,84,73,1,23,54,3,0,0,0,0
SN,AH,chikitsa,2466,67,92,25,34,86,73,1,23,54,3,0,0,0,0
SN,AH,chikitsa,2467,67,94,25,33,85,71,1,24,55,3,0,0,0,0
SN,AH,chikitsa,2468,67,94,25,33,86,70,1,24,55,3,0,0,0,0
SN,AH,chikitsa,2469,67,93,25,34,86,70,1,24,55,3,0,0,0,0
SN,AH,chikitsa,2470,67,92,25,36,86,71,1,25,52,3,0,0,0,0
SN,AH,chikitsa,2471,67,92,25,36,85,73,1,25,51,3,0,0,0,0
SN,AH,chikitsa,2472,67,91,25,36,84,74,1,25,51,3,1,0,0,0
SN,AH,chikitsa,2473,66,91,26,36,82,75,2,25,51,3,1,0,0,0
SN,AH,chikitsa,2474,66,91,27,35,81,75,2,25,52,3,1,0,0,0
SN,AH,chikitsa,2475,67,91,28,33,79,73,2,25,52,2,1,0,0,0
SN,AH,chikitsa,2476,67,91,27,35,79,71,2,25,53,2,1,0,0,0
SN,AH,chikitsa,2477,67,90,27,35,80,70,2,25,54,2,1,0,0,0
SN,AH,chikitsa,2478,66,90,28,35,82,69,2,25,54,2,2,0,0,0
SN,AH,chikitsa,2479,66,91,28,35,82,68,2,26,53,2,2,0,0,0
SN,AH,chikitsa,2480,66,91,28,35,83,68,2,25,53,2,2,0,0,0
SN,AH,chikitsa,2481,66,92,28,34,83,68,2,25,53,2,2,0,0,0
SN,AH,chikitsa,2482,66,92,28,33,83,69,2,25,53,2,2,0,0,0
SN,AH,chikitsa,2483,67,92,27,30,82,69,2,24,54,1,2,0,0,0
SN,AH,chikitsa,2484,67,94,26,29,82,68,2,24,55,1,2,0,0,0
SN,AH,chikitsa,2485,67,94,26,29,82,67,2,24,56,1,2,0,0,0
SN,AH,chikitsa,2486,67,93,26,31,81,67,1,27,56,1,2,0,0,0
SN,AH,chikitsa,2487,67,94,25,30,82,68,1,26,56,1,2,0,0,0
SN,AH,chikitsa,2488,67,94,26,31,81,67,1,27,55,1,2,0,0,0
SN,AH,chikitsa,2489,67,95,26,31,81,66,1,27,55,1,2,0,0,0
SN,AH,chikitsa,2490,67,95,26,31,82,66,1,26,55,1,2,0,0,0
SN,AH,chikitsa,2491,67,96,26,32,81,65,1,25,56,1,2,0,0,0
SN,AH,chikitsa,2492,67,95,27,33,79,66,1,25,56,1,2,0,0,0
SN,AH,chikitsa,2493,67,95,26,33,79,67,1,25,56,1,2,0,0,0
SN,AH,chikitsa,2494,67,96,26,33,79,67,1,25,55,1,2,0,0,0
SN,AH,chikitsa,2495,68,97,26,34,78,65,1,23,55,1,2,0,0,0
SN,AH,chikitsa,2496,68,96,26,33,79,65,1,23,56,1,2,0,0,0
SN,AH,chikitsa,2497,68,96,26,31,79,66,1,23,57,1,2,0,0,0
SN,AH,chikitsa,2498,68,96,26,31,80,66,1,23,56,1,2,0,0,0
SN,AH,chikitsa,2499,68,98,26,31,80,66,1,23,54,1,2,0,0,0
SN,AH,chikitsa,2500,67,97,26,32,79,67,2,23,54,1,2,0,0,0
SN,AH,chikitsa,2501,67,97,25,33,81,67,2,23,52,1,2,0,0,0
SN,AH,chikitsa,2502,67,98,25,34,82,68,2,23,53,1,2,0,0,0
SN,AH,chikitsa,2503,67,98,25,34,81,68,2,22,53,1,2,0,0,0
SN,AH,chikitsa,2504,68,99,25,34,83,69,2,22,54,1,2,0,0,0
SN,AH,chikitsa,2505,68,99,26,34,83,70,2,21,51,1,2,0,0,0
SN,AH,chikitsa,2506,67,99,27,35,86,70,2,21,54,1,2,0,0,0
SN,AH,chikitsa,2507,67,98,27,36,85,72,2,20,52,1,2,0,0,0
SN,AH,chikitsa,2508,67,98,28,36,83,73,2,19,51,1,2,0,0,0
SN,AH,chikitsa,2509,67,98,29,34,83,73,2,19,52,1,2,0,0,0
SN,AH,chikitsa,2510,67,100,30,34,83,74,2,19,53,1,2,0,0,0
SN,AH,chikitsa,2511,67,98,29,31,81,72,2,19,53,0,2,0,1,0
SN,AH,chikitsa,2512,67,98,29,31,81,74,2,19,51,0,2,0,1,0
SN,AH,chikitsa,2513,67,97,30,30,81,75,2,19,51,0,2,0,1,0
SN,AH,chikitsa,2514,67,98,30,30,81,74,2,19,51,0,2,0,1,0
SN,AH,chikitsa,2515,67,96,30,30,82,75,2,20,50,0,2,0,1,0
SN,AH,chikitsa,2516,66,97,31,28,81,75,3,20,51,0,2,0,1,0
SN,AH,chikitsa,2517,66,97,31,30,81,73,3,20,51,0,2,0,1,0
SN,AH,chikitsa,2518,66,97,31,29,82,73,3,19,52,0,2,0,1,0
SN,AH,chikitsa,2519,66,97,31,29,82,73,3,19,52,0,2,0,1,0
SN,AH,chikitsa,2520,66,96,32,30,80,74,3,19,52,0,2,0,1,0
SN,AH,chikitsa,2521,66,96,31,29,80,74,3,19,54,0,2,0,1,0
SN,AH,chikitsa,2522,66,96,30,29,81,73,3,19,55,0,2,0,1,0
SN,AH,chikitsa,2523,66,95,30,29,79,74,3,19,57,0,2,0,1,0
SN,AH,chikitsa,2524,65,93,30,29,82,75,3,18,59,0,2,0,1,0
SN,AH,chikitsa,2525,65,94,29,29,82,76,3,17,59,0,2,0,1,0
SN,AH,chikitsa,2526,65,92,30,29,81,77,3,17,60,0,2,0,1,0
SN,AH,chikitsa,2527,65,91,30,29,80,79,3,17,60,0,2,0,1,0
SN,AH,chikitsa,2528,64,90,30,31,82,78,3,17,61,0,2,0,1,0
SN,AH,chikitsa,2529,64,90,29,32,84,77,3,17,60,0,2,0,1,0
SN,AH,chikitsa,2530,64,90,28,33,85,77,3,18,58,0,2,0,1,0
SN,AH,chikitsa,2531,64,90,28,32,85,77,3,18,59,0,2,0,1,0
SN,AH,chikitsa,2532,64,91,28,31,85,76,3,19,59,0,2,0,1,0
SN,AH,chikitsa,2533,64,91,27,30,86,78,3,16,58,1,2,0,1,0
SN,AH,chikitsa,2534,64,91,26,30,87,79,3,16,57,1,2,0,1,0
SN,AH,chikitsa,2535,64,92,26,30,88,79,3,15,56,1,2,0,1,0
SN,AH,chikitsa,2536,64,91,26,30,88,80,3,15,56,1,2,0,1,0
SN,AH,chikitsa,2537,64,92,27,28,86,79,4,14,57,1,2,0,1,0
SN,AH,chikitsa,2538,64,91,27,29,86,78,4,14,58,1,2,0,1,0
SN,AH,chikitsa,2539,64,91,27,29,86,78,4,14,58,1,2,0,1,0
SN,AH,chikitsa,2540,64,91,28,29,84,79,4,14,58,1,2,0,1,0
SN,AH,chikitsa,2541,64,91,28,31,83,79,4,13,58,1,2,0,1,0
SN,AH,chikitsa,2542,64,89,28,31,83,80,4,12,60,1,2,0,1,0
SN,AH,chikitsa,2543,64,90,28,32,81,80,4,12,60,1,2,0,1,0
SN,AH,chikitsa,2544,64,90,28,32,80,80,4,12,61,1,2,0,1,0
SN,AH,chikitsa,2545,64,90,28,31,82,80,4,11,61,1,2,0,1,0
SN,AH,chikitsa,2546,63,90,29,32,84,79,4,11,63,2,2,0,1,0
SN,AH,chikitsa,2547,63,90,29,31,87,77,4,11,64,2,1,0,1,0
SN,AH,chikitsa,2548,64,89,28,31,88,76,3,11,66,2,1,0,1,0
SN,AH,chikitsa,2549,63,89,27,31,88,77,4,11,66,2,1,0,1,0
SN,AH,chikitsa,2550,63,89,26,32,87,77,4,11,67,2,1,0,1,0
SN,AH,chikitsa,2551,63,89,26,30,88,80,4,11,65,2,1,0,1,0
SN,AH,chikitsa,2552,63,89,26,30,88,82,4,12,62,2,1,0,1,0
SN,AH,chikitsa,2553,64,90,25,30,85,83,4,11,63,2,0,0,1,0
SN,AH,chikitsa,2554,63,90,24,32,86,85,4,10,63,2,0,0,1,0
SN,AH,chikitsa,2555,63,89,25,34,84,84,4,10,64,2,0,0,1,0
SN,AH,chikitsa,2556,62,88,25,36,86,83,4,10,65,2,0,0,1,0
SN,AH,chikitsa,2557,62,88,27,36,86,82,4,10,64,2,0,0,1,0
SN,AH,chikitsa,2558,62,88,27,37,85,82,4,10,64,2,0,0,1,0
SN,AH,chikitsa,2559,62,86,28,37,86,83,4,10,63,2,0,0,1,0
SN,AH,chikitsa,2560,62,86,28,37,87,83,4,10,62,2,0,0,1,0
SN,AH,chikitsa,2561,62,87,27,36,89,83,5,7,61,2,0,0,1,0
SN,AH,chikitsa,2562,61,85,27,37,88,85,5,9,62,2,0,0,1,0
SN,AH,chikitsa,2563,61,85,26,36,89,86,5,8,63,2,0,0,1,0
SN,AH,chikitsa,2564,61,84,27,37,88,87,5,7,63,2,0,0,1,0
SN,AH,chikitsa,2565,61,84,28,37,87,88,5,7,62,2,0,0,1,0
SN,AH,chikitsa,2566,61,84,29,36,87,89,5,7,61,2,0,0,1,0
SN,AH,chikitsa,2567,61,84,29,35,88,90,5,7,60,2,0,0,1,0
SN,AH,chikitsa,2568,60,87,28,35,89,88,5,7,62,2,0,0,1,0
SN,AH,chikitsa,2569,59,88,28,35,90,86,5,7,65,2,0,0,1,0
SN,AH,chikitsa,2570,58,88,28,34,89,87,5,8,67,3,0,0,1,0
SN,AH,chikitsa,2571,57,91,28,34,89,87,5,8,67,3,0,0,1,0
SN,AH,chikitsa,2572,56,92,28,35,88,86,5,8,69,3,0,0,2,0
SN,AH,chikitsa,2573,55,95,28,35,88,85,5,8,70,3,0,0,2,0
SN,AH,chikitsa,2574,54,96,28,34,90,85,5,8,71,3,0,0,2,0
SN,AH,chikitsa,2575,54,100,27,33,92,83,4,8,72,3,0,0,2,0
SN,AH,chikitsa,2576,53,103,27,32,91,83,4,8,74,3,0,0,2,0
SN,AH,chikitsa,2577,52,106,27,31,92,82,4,8,75,3,0,0,2,0
SN,AH,chikitsa,2578,52,106,28,32,91,82,4,8,75,3,0,0,2,0
SN,AH,chikitsa,2579,51,105,28,32,89,81,5,8,74,3,0,0,2,0
SN,AH,chikitsa,2580,51,105,29,32,87,81,5,8,76,3,0,0,2,0
SN,AH,chikitsa,2581,51,105,28,31,84,81,5,8,73,3,0,0,2,0
SN,AH,chikitsa,2582,51,105,29,30,84,81,5,8,74,3,0,0,2,0
SN,AH,chikitsa,2583,50,104,28,30,84,79,5,8,73,3,0,0,2,0
SN,AH,chikitsa,2584,50,103,29,31,84,79,5,8,73,3,0,0,2,0
SN,AH,chikitsa,2585,49,101,28,31,84,78,5,8,72,3,0,0,2,0
SN,AH,chikitsa,2586,50,102,30,31,84,79,5,8,74,3,0,0,1,0
SN,AH,chikitsa,2587,49,100,30,31,83,77,6,8,74,3,0,0,1,0
SN,AH,chikitsa,2588,49,100,30,31,83,77,6,8,75,3,0,0,1,0
